two_theta	y_obs	y_weights	y_calc	y_diff	y_bkg	q_values	d_spacings
12.64119000	32.74081000	0.03054292	32.15981900	0.58099176	28.84193700	8.30901888	0.75618859
12.64490700	31.85543800	0.03139181	31.75860900	0.09682943	28.84416200	8.31145213	0.75596721
12.64862300	31.30688700	0.03194185	31.55394500	-0.24705841	28.84638400	8.31388472	0.75574602
12.65234000	30.93616700	0.03232463	31.45557700	-0.51941058	28.84860200	8.31631795	0.75552490
12.65605700	30.70450200	0.03256851	31.37042600	-0.66592411	28.85081800	8.31875118	0.75530391
12.65977400	30.58814800	0.03269240	31.36969000	-0.78154238	28.85303000	8.32118439	0.75508305
12.66349000	30.49530200	0.03279194	31.36895400	-0.87365220	28.85523900	8.32361694	0.75486238
12.66720700	30.37255700	0.03292446	31.36821800	-0.99566124	28.85744400	8.32605014	0.75464178
12.67092400	30.26927600	0.03303680	31.36748100	-1.09820550	28.85964700	8.32848333	0.75442131
12.67464100	30.19745600	0.03311537	31.36674400	-1.16928780	28.86184600	8.33091651	0.75420097
12.67835700	30.11023500	0.03321130	31.36600700	-1.25577160	28.86404200	8.33334903	0.75398082
12.68207400	30.03892100	0.03329014	31.36526900	-1.32634780	28.86623600	8.33578219	0.75376073
12.68579100	30.04655500	0.03328169	31.36453100	-1.31797680	28.86842600	8.33821535	0.75354078
12.68950800	30.05372400	0.03327375	31.36379300	-1.31006910	28.87061300	8.34064849	0.75332096
12.69322400	30.01583100	0.03331575	31.36305500	-1.34722410	28.87279700	8.34308097	0.75310132
12.69694100	29.97941000	0.03335623	31.36231700	-1.38290650	28.87497800	8.34551410	0.75288176
